EVENT_NUMBER,INCIDENT_DATE,INCIDENT_TYPE,LATITUDE,LONGITUDE,INCIDENT_YEAR,INCIDENT_MONTH,CITY,State
220822178,8/22/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Aug,El Cerrito,California
220830239,8/30/2022,unwant - unwanted person,37.91233855,-122.3076314,2022,Aug,El Cerrito,California
220831339,8/31/2022,unwant - unwanted person,37.9239604,-122.2981937,2022,Aug,El Cerrito,California
220901065,9/1/2022,unwant - unwanted person,37.91257044,-122.3091017,2022,Sep,El Cerrito,California
220901112,9/1/2022,unwant - unwanted person,37.926502,-122.319336,2022,Sep,El Cerrito,California
220902219,9/2/2022,unwant - unwanted person,37.92258208,-122.3161047,2022,Sep,El Cerrito,California
220903146,9/3/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Sep,El Cerrito,California
220909253,9/9/2022,unwant - unwanted person,37.91170995,-122.3081099,2022,Sep,El Cerrito,California
220910098,9/10/2022,unwant - unwanted person,37.926502,-122.319336,2022,Sep,El Cerrito,California
220911183,9/11/2022,unwant - unwanted person,37.914242,-122.305937,2022,Sep,El Cerrito,California
220912092,9/12/2022,unwant - unwanted person,37.9196697,-122.3137091,2022,Sep,El Cerrito,California
220914094,9/14/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Sep,El Cerrito,California
220915135,9/15/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,Sep,El Cerrito,California
220915237,9/15/2022,unwant - unwanted person,37.9360704,-122.3177668,2022,Sep,El Cerrito,California
220922283,9/22/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Sep,El Cerrito,California
220924068,9/24/2022,unwant - unwanted person,37.9286823,-122.3213713,2022,Sep,El Cerrito,California
220926038,9/26/2022,unwant - unwanted person,37.9286823,-122.3213713,2022,Sep,El Cerrito,California
220926217,9/26/2022,unwant - unwanted person,37.89925499,-122.298825,2022,Sep,El Cerrito,California
220926238,9/26/2022,unwant - unwanted person,37.9237231,-122.3181203,2022,Sep,El Cerrito,California
221001272,10/1/2022,unwant - unwanted person,37.91128361,-122.308033,2022,Oct,El Cerrito,California
221007234,10/7/2022,unwant - unwanted person,37.925459,-122.319425,2022,Oct,El Cerrito,California
221013252,10/13/2022,unwant - unwanted person,37.90183226,-122.3036421,2022,Oct,El Cerrito,California
221015138,10/15/2022,unwant - unwanted person,37.9237231,-122.3181203,2022,Oct,El Cerrito,California
221019253,10/19/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Oct,El Cerrito,California
221023042,10/23/2022,unwant - unwanted person,37.90195099,-122.30466,2022,Oct,El Cerrito,California
221027230,10/27/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Oct,El Cerrito,California
221101065,11/1/2022,unwant - unwanted person,37.91885146,-122.3131521,2022,Nov,El Cerrito,California
221105070,11/5/2022,unwant - unwanted person,37.91885146,-122.3131521,2022,Nov,El Cerrito,California
221106048,11/6/2022,unwant - unwanted person,37.9286823,-122.3213713,2022,Nov,El Cerrito,California
221107029,11/7/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Nov,El Cerrito,California
221107090,11/7/2022,unwant - unwanted person,37.926653,-122.320228,2022,Nov,El Cerrito,California
221111067,11/11/2022,unwant - unwanted person,37.91159487,-122.3084272,2022,Nov,El Cerrito,California
221112116,11/12/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Nov,El Cerrito,California
221112251,11/12/2022,unwant - unwanted person,37.92472755,-122.3189275,2022,Nov,El Cerrito,California
221113115,11/13/2022,unwant - unwanted person,37.92880392,-122.3193688,2022,Nov,El Cerrito,California
221120094,11/20/2022,unwant - unwanted person,37.92121071,-122.3169819,2022,Nov,El Cerrito,California
221120104,11/20/2022,unwant - unwanted person,37.92105699,-122.315828,2022,Nov,El Cerrito,California
221122248,11/22/2022,unwant - unwanted person,37.90195099,-122.30466,2022,Nov,El Cerrito,California
221128039,11/28/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Nov,El Cerrito,California
221128136,11/28/2022,unwant - unwanted person,37.92760698,-122.320639,2022,Nov,El Cerrito,California
221201209,12/1/2022,unwant - unwanted person,37.92387901,-122.31861,2022,Dec,El Cerrito,California
221202166,12/2/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Dec,El Cerrito,California
221204190,12/4/2022,unwant - unwanted person,37.92472755,-122.3189275,2022,Dec,El Cerrito,California
221206328,12/6/2022,unwant - unwanted person,37.91212599,-122.3073208,2022,Dec,El Cerrito,California
221212158,12/12/2022,unwant - unwanted person,37.90195099,-122.30466,2022,Dec,El Cerrito,California
221212294,12/12/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Dec,El Cerrito,California
221214230,12/14/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Dec,El Cerrito,California
221215285,12/15/2022,unwant - unwanted person,37.9260415,-122.2938486,2022,Dec,El Cerrito,California
221222100,12/22/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,Dec,El Cerrito,California
221225253,12/25/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Dec,El Cerrito,California
221226127,12/26/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Dec,El Cerrito,California
221230215,12/30/2022,unwant - unwanted person,37.89956784,-122.3002694,2022,Dec,El Cerrito,California
220105346,1/5/2022,unwant - unwanted person,37.91651999,-122.3121165,2022,Jan,El Cerrito,California
220106205,1/6/2022,unwant - unwanted person,37.92918601,-122.320978,2022,Jan,El Cerrito,California
220106241,1/6/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Jan,El Cerrito,California
220108256,1/8/2022,unwant - unwanted person,37.92978716,-122.321342,2022,Jan,El Cerrito,California
220110237,1/10/2022,unwant - unwanted person,37.92405214,-122.3190435,2022,Jan,El Cerrito,California
220110277,1/10/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,Jan,El Cerrito,California
220113062,1/13/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Jan,El Cerrito,California
220115246,1/15/2022,unwant - unwanted person,37.899027,-122.29933,2022,Jan,El Cerrito,California
220120102,1/20/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Jan,El Cerrito,California
220120175,1/20/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Jan,El Cerrito,California
220120228,1/20/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Jan,El Cerrito,California
220122103,1/22/2022,unwant - unwanted person,37.90074667,-122.2977321,2022,Jan,El Cerrito,California
220122153,1/22/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,Jan,El Cerrito,California
220125104,1/25/2022,unwant - unwanted person,37.9196697,-122.3137091,2022,Jan,El Cerrito,California
220126201,1/26/2022,unwant - unwanted person,37.9305826,-122.3216454,2022,Jan,El Cerrito,California
220127103,1/27/2022,unwant - unwanted person,37.90035008,-122.2999493,2022,Jan,El Cerrito,California
220205288,2/5/2022,unwant - unwanted person,37.90021413,-122.3010941,2022,Feb,El Cerrito,California
220206195,2/6/2022,unwant - unwanted person,37.89925499,-122.298825,2022,Feb,El Cerrito,California
220214244,2/14/2022,unwant - unwanted person,37.92589879,-122.3197482,2022,Feb,El Cerrito,California
220215163,2/15/2022,unwant - unwanted person,37.90996061,-122.3066624,2022,Feb,El Cerrito,California
220217221,2/17/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Feb,El Cerrito,California
220218124,2/18/2022,unwant - unwanted person,37.92536001,-122.313774,2022,Feb,El Cerrito,California
220223114,2/23/2022,unwant - unwanted person,37.92387901,-122.31861,2022,Feb,El Cerrito,California
220225278,2/25/2022,unwant - unwanted person,37.90021413,-122.3010941,2022,Feb,El Cerrito,California
220227165,2/27/2022,unwant - unwanted person,37.899027,-122.301918,2022,Feb,El Cerrito,California
220302131,3/2/2022,unwant - unwanted person,37.91244534,-122.3089253,2022,Mar,El Cerrito,California
220303060,3/3/2022,unwant - unwanted person,37.899027,-122.301918,2022,Mar,El Cerrito,California
220304315,3/4/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Mar,El Cerrito,California
220307321,3/7/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Mar,El Cerrito,California
220308238,3/8/2022,unwant - unwanted person,37.92181882,-122.3145341,2022,Mar,El Cerrito,California
220308273,3/8/2022,unwant - unwanted person,37.90144799,-122.300011,2022,Mar,El Cerrito,California
220313156,3/13/2022,unwant - unwanted person,37.93014,-122.320216,2022,Mar,El Cerrito,California
220316083,3/16/2022,unwant - unwanted person,37.92162578,-122.3152115,2022,Mar,El Cerrito,California
220316232,3/16/2022,unwant - unwanted person,37.90021413,-122.3010941,2022,Mar,El Cerrito,California
220319206,3/19/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Mar,El Cerrito,California
220320133,3/20/2022,unwant - unwanted person,37.914242,-122.305937,2022,Mar,El Cerrito,California
220322071,3/22/2022,unwant - unwanted person,37.91212599,-122.3073208,2022,Mar,El Cerrito,California
220322152,3/22/2022,unwant - unwanted person,37.9227459,-122.3156135,2022,Mar,El Cerrito,California
220322284,3/22/2022,unwant - unwanted person,37.92720528,-122.3191937,2022,Mar,El Cerrito,California
220325027,3/25/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Mar,El Cerrito,California
220329337,3/29/2022,unwant - unwanted person,37.92363132,-122.3147393,2022,Mar,El Cerrito,California
220330226,3/30/2022,unwant - unwanted person,37.92078701,-122.315297,2022,Mar,El Cerrito,California
220402144,4/2/2022,unwant - unwanted person,37.914242,-122.305937,2022,Apr,El Cerrito,California
220405035,4/5/2022,unwant - unwanted person,37.91950717,-122.3113369,2022,Apr,El Cerrito,California
220408078,4/8/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Apr,El Cerrito,California
220411239,4/11/2022,unwant - unwanted person,37.93301901,-122.315318,2022,Apr,El Cerrito,California
220411256,4/11/2022,unwant - unwanted person,37.9305826,-122.3216454,2022,Apr,El Cerrito,California
220414041,4/14/2022,unwant - unwanted person,37.91097989,-122.3077272,2022,Apr,El Cerrito,California
220415048,4/15/2022,unwant - unwanted person,37.9305826,-122.3216454,2022,Apr,El Cerrito,California
220421199,4/21/2022,unwant - unwanted person,37.8988522,-122.2995545,2022,Apr,El Cerrito,California
220425209,4/25/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Apr,El Cerrito,California
220425243,4/25/2022,unwant - unwanted person,37.91159487,-122.3084272,2022,Apr,El Cerrito,California
220426068,4/26/2022,unwant - unwanted person,37.92300985,-122.3171952,2022,Apr,El Cerrito,California
220427274,4/27/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Apr,El Cerrito,California
220428224,4/28/2022,unwant - unwanted person,37.89874323,-122.3019745,2022,Apr,El Cerrito,California
220430050,4/30/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Apr,El Cerrito,California
220502316,5/2/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,May,El Cerrito,California
220504121,5/4/2022,unwant - unwanted person,37.9281959,-122.3209303,2022,May,El Cerrito,California
220508182,5/8/2022,unwant - unwanted person,37.89960921,-122.2978598,2022,May,El Cerrito,California
220511067,5/11/2022,unwant - unwanted person,37.92300985,-122.3171952,2022,May,El Cerrito,California
220513303,5/13/2022,unwant - unwanted person,37.91212599,-122.3073208,2022,May,El Cerrito,California
220514139,5/14/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,May,El Cerrito,California
220514207,5/14/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,May,El Cerrito,California
220515179,5/15/2022,unwant - unwanted person,37.90049903,-122.2981904,2022,May,El Cerrito,California
220517118,5/17/2022,unwant - unwanted person,37.90267455,-122.304215,2022,May,El Cerrito,California
220518095,5/18/2022,unwant - unwanted person,37.90049903,-122.2981904,2022,May,El Cerrito,California
220518281,5/18/2022,unwant - unwanted person,37.90049903,-122.2981904,2022,May,El Cerrito,California
220520283,5/20/2022,unwant - unwanted person,37.92125602,-122.31504,2022,May,El Cerrito,California
220520300,5/20/2022,unwant - unwanted person,37.91212599,-122.3073208,2022,May,El Cerrito,California
220523068,5/23/2022,unwant - unwanted person,37.9237231,-122.3181203,2022,May,El Cerrito,California
220527108,5/27/2022,unwant - unwanted person,37.89874323,-122.3019745,2022,May,El Cerrito,California
220527255,5/27/2022,unwant - unwanted person,37.9139395,-122.3100325,2022,May,El Cerrito,California
220529225,5/29/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,May,El Cerrito,California
220530230,5/30/2022,unwant - unwanted person,37.90439599,-122.300024,2022,May,El Cerrito,California
220531189,5/31/2022,unwant - unwanted person,37.92357571,-122.3151524,2022,May,El Cerrito,California
220601251,6/1/2022,unwant - unwanted person,37.91090022,-122.3076726,2022,Jun,El Cerrito,California
220603281,6/3/2022,unwant - unwanted person,37.92405214,-122.3190435,2022,Jun,El Cerrito,California
220607210,6/7/2022,unwant - unwanted person,37.92405214,-122.3190435,2022,Jun,El Cerrito,California
220608085,6/8/2022,unwant - unwanted person,37.90019397,-122.3058069,2022,Jun,El Cerrito,California
220608172,6/8/2022,unwant - unwanted person,37.92387901,-122.31861,2022,Jun,El Cerrito,California
220608345,6/8/2022,unwant - unwanted person,37.90195099,-122.30466,2022,Jun,El Cerrito,California
220609206,6/9/2022,unwant - unwanted person,37.90049903,-122.2981904,2022,Jun,El Cerrito,California
220618055,6/18/2022,unwant - unwanted person,37.92125602,-122.31504,2022,Jun,El Cerrito,California
220618177,6/18/2022,unwant - unwanted person,37.9237231,-122.3181203,2022,Jun,El Cerrito,California
220619333,6/19/2022,unwant - unwanted person,37.92387901,-122.31861,2022,Jun,El Cerrito,California
220623228,6/23/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Jun,El Cerrito,California
220626303,6/26/2022,unwant - unwanted person,37.90042572,-122.2974182,2022,Jun,El Cerrito,California
220627083,6/27/2022,unwant - unwanted person,37.91261499,-122.309576,2022,Jun,El Cerrito,California
220628230,6/28/2022,unwant - unwanted person,37.914242,-122.305937,2022,Jun,El Cerrito,California
220629162,6/29/2022,unwant - unwanted person,37.90112197,-122.2985491,2022,Jun,El Cerrito,California
220630246,6/30/2022,unwant - unwanted person,37.91286326,-122.3078178,2022,Jun,El Cerrito,California
210714210,7/14/2021,unwant - unwanted person,37.91024997,-122.3068162,2021,Jul,El Cerrito,California
210718238,7/18/2021,unwant - unwanted person,37.92612599,-122.31952,2021,Jul,El Cerrito,California
210812161,8/12/2021,unwant - unwanted person,37.91748466,-122.3114829,2021,Aug,El Cerrito,California
210818293,8/18/2021,unwant - unwanted person,37.90267455,-122.304215,2021,Aug,El Cerrito,California
210823238,8/23/2021,unwant - unwanted person,37.9196697,-122.3137091,2021,Aug,El Cerrito,California
210823262,8/23/2021,unwant - unwanted person,37.90112197,-122.2985491,2021,Aug,El Cerrito,California
210825136,8/25/2021,unwant - unwanted person,37.92121071,-122.3169819,2021,Aug,El Cerrito,California
210826110,8/26/2021,unwant - unwanted person,37.90112197,-122.2985491,2021,Aug,El Cerrito,California
210828264,8/28/2021,unwant - unwanted person,37.91354215,-122.3088734,2021,Aug,El Cerrito,California
210830174,8/30/2021,unwant - unwanted person,37.91885146,-122.3131521,2021,Aug,El Cerrito,California
210831104,8/31/2021,unwant - unwanted person,37.91783687,-122.3126187,2021,Aug,El Cerrito,California
210904077,9/4/2021,unwant - unwanted person,37.92405214,-122.3190435,2021,Sep,El Cerrito,California
210910281,9/10/2021,unwant - unwanted person,37.91783687,-122.3126187,2021,Sep,El Cerrito,California
210918251,9/18/2021,unwant - unwanted person,37.90403401,-122.304271,2021,Sep,El Cerrito,California
210924227,9/24/2021,unwant - unwanted person,37.92117019,-122.3134095,2021,Sep,El Cerrito,California
210925066,9/25/2021,unwant - unwanted person,37.92918601,-122.320978,2021,Sep,El Cerrito,California
210927293,9/27/2021,unwant - unwanted person,37.90403401,-122.304271,2021,Sep,El Cerrito,California
210929052,9/29/2021,unwant - unwanted person,37.92149427,-122.3152037,2021,Sep,El Cerrito,California
210930212,9/30/2021,unwant - unwanted person,37.93015676,-122.313909,2021,Sep,El Cerrito,California
211005206,10/5/2021,unwant - unwanted person,37.9237231,-122.3181203,2021,Oct,El Cerrito,California
211006133,10/6/2021,unwant - unwanted person,37.90771199,-122.2944775,2021,Oct,El Cerrito,California
211006191,10/6/2021,unwant - unwanted person,37.90060041,-122.2999752,2021,Oct,El Cerrito,California
211006291,10/6/2021,unwant - unwanted person,37.90403401,-122.304271,2021,Oct,El Cerrito,California
211007215,10/7/2021,unwant - unwanted person,37.90640324,-122.2950406,2021,Oct,El Cerrito,California
211008243,10/8/2021,unwant - unwanted person,37.92105699,-122.315828,2021,Oct,El Cerrito,California
